id,period,psa_1,psa_2,psa_3,psa_5
1,0.01,0.583216437437064,0.57959586736024,0.578906661996069,0.578384977401937
2,0.02,0.580499120463437,0.579042258393713,0.578344359656586,0.577634479948278
3,0.03,0.604488244683812,0.595880201414631,0.592697546953354,0.589179595248694
4,0.04,0.762180813076498,0.709286947462007,0.683210751978307,0.637888480246958
5,0.05,1.11698362264474,0.935875394676389,0.866523982363376,0.778244058234547
6,0.06,1.08577751305392,0.942007428748675,0.868332720827697,0.778821572631733
7,0.07,0.884401093302506,0.814620022599332,0.826974762452401,0.810073217317113
8,0.08,1.34782315120035,1.05946221750895,0.887933157317132,0.779003686279098
9,0.09,1.34066115238459,1.16125317313302,1.03962540076395,0.890870873165561
10,0.1,1.76393050642443,1.23193014602573,1.04927414753038,1.00627307590106
11,0.11,2.14338897267012,1.80884395924585,1.61431928949085,1.37727811447993
12,0.12,2.59943178796033,2.04669690573288,1.71273739142336,1.38513292130352
13,0.13,1.64753973663932,1.33545260696714,1.20745264568356,1.11843447221958
14,0.14,2.0425595541221,1.78904161670815,1.59615309670745,1.31884647989762
15,0.15,2.61084548864958,2.07902495781426,1.7951385057725,1.41668362535037
16,0.16,1.50903934494685,1.34856870932491,1.21330815763281,1.06775555596959
17,0.17,2.02818874231353,1.63263062756094,1.39710822700666,1.13314553396416
18,0.18,1.75761040271434,1.47051055663237,1.34024897172355,1.21878603571831
19,0.19,2.09580484862067,1.73751139242554,1.55601119655055,1.38257631001623
20,0.2,2.47464294524278,2.01219796435316,1.75116508956158,1.47020134347482
21,0.21,1.72840585300707,1.44620384979393,1.35754244807629,1.35310673776875
22,0.22,2.01404658407249,1.71645347109725,1.58258701149741,1.45325577380182
23,0.23,2.02171616334529,1.78216853416824,1.71339815731223,1.57320603842137
24,0.24,2.27630079201743,1.9081438085872,1.77434844005646,1.61573361135629
25,0.25,2.48423696225945,2.19236671666605,1.94956397552716,1.65120690714633
26,0.26,3.40736235731068,2.82712683372998,2.41049556404187,1.89682351219351
27,0.27,4.34865699712828,3.56321711523936,3.00463622128604,2.28199648413608
28,0.28,4.70128897489576,3.77798199421147,3.13039398435776,2.30438496062127
29,0.29,3.96221793073788,3.10330303099698,2.5582990767906,2.00168320347843
30,0.3,3.96593703261645,2.99929646209863,2.42359740422038,1.86227354881583
31,0.31,3.00068009526393,2.57908785808136,2.28628570754923,1.92145806792748
32,0.32,2.07040226948324,2.14282366732074,2.08964611733888,1.89411139567433
