id,period,psa_1,psa_2,psa_3,psa_5
1,0.01,Inf,Inf,Inf,Inf
2,0.02,0.18189608309197,0.17801909696278,0.177631426232246,0.177350370333875
3,0.03,0.181277160154113,0.180468498610571,0.179776451262675,0.178667309405205
4,0.04,0.178888125241981,0.178113286110012,0.177475415968097,0.176642467370595
5,0.05,0.186061150479803,0.186064396466452,0.186050716005006,0.185974134355848
6,0.06,0.2115165057069,0.210678395153897,0.209689797244755,0.207728758997913
7,0.07,0.45020577944626,0.348521159208793,0.301729927926664,0.265556526674642
8,0.08,0.847642535495782,0.596385285938052,0.465854501942057,0.336485258672713
9,0.09,0.374108087649498,0.308820856623792,0.308468015471899,0.289333726776993
10,0.1,0.759954313878795,0.599480866543211,0.511597857370968,0.410877308962877
11,0.11,1.08975799943524,0.855987929975083,0.686989571263569,0.485450514782
12,0.12,1.0466318819385,0.787649950686343,0.670631241921787,0.53186506610215
13,0.13,0.627497160963165,0.522709353510023,0.450214919665258,0.353413542619968
14,0.14,0.714531490458364,0.544385178246978,0.44873229614428,0.370551406114034
15,0.15,0.593708274658717,0.478342562341008,0.394807686601954,0.304376192414356
16,0.16,0.420177149053433,0.357302243255736,0.310229146646076,0.247309090544998
17,0.17,0.521757060633692,0.406820576326783,0.348988344768813,0.27779840047334
18,0.18,0.513799546377456,0.419487724670693,0.351558847986085,0.267411425407997
19,0.19,0.45443288624423,0.315045088958441,0.262072639155044,0.225060850657784
20,0.2,0.279134113142069,0.235111842522079,0.203543148764206,0.200886624233968
21,0.21,0.226922660136551,0.219560518142857,0.213450343564056,0.20309597411391
22,0.22,0.348037088243579,0.293078014149292,0.263112905031925,0.225085154344397
23,0.23,0.353960129156314,0.310272190219197,0.281133596921833,0.243654073084068
24,0.24,0.287696251872743,0.265482120930703,0.249530550031819,0.236385629482816
25,0.25,0.43402631989157,0.342825935865389,0.292021884300248,0.240642019192926
26,0.26,0.323465336541028,0.282405362424929,0.247557333367275,0.209566692585093
27,0.27,0.339800772552734,0.286159597276142,0.261363521369392,0.231708737117332
28,0.28,0.605450146341522,0.458978246791253,0.370010995233608,0.273352275023661
29,0.29,0.489074510196317,0.394545174902235,0.328703022136526,0.253878827038874
30,0.3,0.302404820634978,0.252597513249488,0.222608476130692,0.197715631081093
31,0.31,0.258271371907946,0.22077609604705,0.193493527068688,0.16634633942435
32,0.32,0.258450252952401,0.202310476461684,0.176420918181737,0.154557705851005
33,0.33,0.249898513127067,0.190828130131147,0.156177321581016,0.14135267895363
34,0.34,0.224051533915353,0.2002395597892,0.181797534248914,0.157408923174803
35,0.35,0.2323523722102,0.201840145431608,0.184178696860817,0.160293046231918
36,0.36,0.28076761798893,0.215001279171129,0.182167316354562,0.154695091486797
37,0.37,0.307471859009431,0.231413614561345,0.198537560207572,0.153147088329596
38,0.38,0.387520990922671,0.268337243328317,0.210742025468229,0.160615153094833
39,0.39,0.271097697318934,0.221863631402203,0.196509869557133,0.162852313644035
40,0.4,0.210955369614928,0.197056980231926,0.182907158444346,0.156236942859643
41,0.41,0.260596422136179,0.199827799966995,0.170844701933675,0.146630006044014
42,0.42,0.301523022728784,0.226570273055567,0.189108553036481,0.145092176933389
43,0.43,0.278278234508419,0.224721945532957,0.188060153960183,0.146048849379274
44,0.44,0.216376741466801,0.186559234813616,0.174831916450568,0.154550182864619
45,0.45,0.267127410808833,0.225801540015768,0.201021541368082,0.167417989633718
46,0.46,0.301566929202895,0.250558790619914,0.218507467359554,0.174356279412113
47,0.47,0.359508533358306,0.260454746295641,0.217858869662592,0.172161531472518
48,0.48,0.357858907526625,0.267993984932052,0.214153834801591,0.161363371424703
49,0.49,0.309668882232167,0.244631199257187,0.204322624979109,0.164120855274618
50,0.5,0.24033256910716,0.213369997237768,0.192622746824102,0.163157155654735
51,0.51,0.223053699615349,0.198377355231714,0.180470490065593,0.156140255969086
52,0.52,0.189100821206661,0.172680079468922,0.161137447288868,0.145404804116784
53,0.53,0.211209708254561,0.185380493902493,0.167074520470655,0.145429196264388
54,0.54,0.205895676578023,0.188879376220782,0.171202541013887,0.151153504647242
55,0.55,0.220364303806468,0.19560347315599,0.176350422018798,0.155804320679018
56,0.56,0.238284922860546,0.202407818953855,0.18401577697871,0.158459800851681
57,0.57,0.228235426211746,0.202387551093738,0.183830970186317,0.157778821345902
58,0.58,0.203380473112567,0.189277919761014,0.176252048009627,0.153921090009976
59,0.59,0.184299546437992,0.177064661885732,0.167526954293474,0.148422068611781
60,0.6,0.182623954742828,0.171208023749348,0.160803885228715,0.142457112275113
61,0.61,0.179609651632222,0.165238369021153,0.154039663083363,0.136103902388644
62,0.62,0.166689342235511,0.155291636404647,0.145666623111118,0.129201720028762
63,0.63,0.156357907960198,0.14501014630768,0.136917328056927,0.12195665235454
64,0.64,0.156529087920855,0.137498481420247,0.128724424751679,0.114427182687631
65,0.65,0.156831599944228,0.133353635688796,0.119443194070843,0.106274370312301
66,0.66,0.144311979412206,0.122336529733206,0.107791079221272,0.0972335836638086
67,0.67,0.126052022630513,0.106074928452682,0.0957517195799815,0.0911993022851646
68,0.68,0.104862797847237,0.0937623421790826,0.086001332748796,0.0891055523157953
69,0.69,0.0948370949618099,0.0893300748436019,0.0829677017557581,0.0889554569681803
70,0.7,0.106934109024957,0.0943836281881058,0.0841475914644744,0.0914400111307649
71,0.71,0.126890061787288,0.102482435747507,0.0928460575711084,0.0960107722265331
72,0.72,0.137150340583194,0.107218445559579,0.103327835459187,0.102030669342899
73,0.73,0.130851947820814,0.118177332472426,0.11357504029437,0.108405674771121
74,0.74,0.137518839153438,0.128808892169663,0.122559017478534,0.114538374240507
75,0.75,0.146629072550033,0.137184796694909,0.12991966929976,0.119722814626231
76,0.76,0.152845240453092,0.143273767874946,0.135504882368333,0.124080502449503
77,0.77,0.156345782855762,0.147081279026224,0.139337923193061,0.127155139777408
78,0.78,0.157448394584795,0.148941172545935,0.141566164203034,0.129427218017716
79,0.79,0.157025086976913,0.149446706107446,0.142547873245144,0.130647472746811
80,0.8,0.156090444280654,0.14937080464718,0.142992119708154,0.131478255023258
81,0.81,0.154987138801528,0.148887630638242,0.14287407427065,0.13161936682176
82,0.82,0.154596133818299,0.148714421512342,0.142832828237553,0.131659809528126
83,0.83,0.154638143369366,0.148608627667805,0.142620300151679,0.131284973967949
84,0.84,0.155322174206109,0.148853690235283,0.14255977424177,0.130843288663813
85,0.85,0.156095938238994,0.149003895299424,0.142274779358838,0.130031397108967
86,0.86,0.160393585518739,0.149317374584253,0.141920664361731,0.129130372545597
87,0.87,0.167005982422178,0.156451367947355,0.147461065367224,0.132205008514904
88,0.88,0.1745211455783,0.1635018446781,0.153550708550942,0.136837084323907
89,0.89,0.182123664221151,0.16994464183733,0.159035590410663,0.140909709063078
90,0.9,0.1887412779377,0.17544604047826,0.163693025127725,0.144189297561273
91,0.91,0.194001452313049,0.179768852111264,0.167305911682102,0.146604428529601
92,0.92,0.197718736618381,0.182775745468296,0.169773410649485,0.148345375704835
93,0.93,0.199828091281952,0.184427345688778,0.171077192015761,0.149190919348513
94,0.94,0.201935322328192,0.184784438029618,0.171285158405207,0.149215163970276
95,0.95,0.202278751459873,0.183981772147349,0.170527768894703,0.148546415587078
96,0.96,0.199572442741049,0.182316206689545,0.1689800804944,0.147306155419225
97,0.97,0.194902294123307,0.179894248088466,0.166883384163811,0.145594375675573
98,0.98,0.191403995981007,0.176746798772988,0.164128671586345,0.143547618178511
99,0.99,0.187018042908528,0.173006373658072,0.160836575749435,0.141108133673277
100,1,0.183094017780458,0.16847408426781,0.156964574382016,0.138275979581176
101,1.02,0.179519295810332,0.157249432641872,0.147449804590778,0.131311145301864
102,1.04,0.167786523828002,0.144258921432862,0.136266548136451,0.123237948132438
103,1.06,0.148201658988678,0.131675448097451,0.125005605245425,0.114618717285444
104,1.08,0.12647913910634,0.119202446753382,0.114527161612121,0.106648839329905
105,1.1,0.110383430864329,0.107104791263768,0.104487758269393,0.0997921434505154
106,1.12,0.0973764334301968,0.0963057674327976,0.0956245370538899,0.0938343053823575
107,1.14,0.0862650489492099,0.0875228779492123,0.0886197520019473,0.089278779821756
108,1.16,0.0829456799867415,0.0818295234902967,0.0841639854560388,0.0864253659116403
109,1.18,0.0827443716299459,0.0802547733464332,0.0827297358828483,0.0854560741124671
110,1.2,0.0821872314143863,0.0819328267494385,0.0841996234656799,0.086325654468657
111,1.22,0.0859572887603032,0.0871135922160475,0.0880811028186871,0.0887697200053114
112,1.24,0.0948016286195848,0.094140332800663,0.0936235410354125,0.0923517897162049
113,1.26,0.104192099248262,0.101858845178149,0.100080226215251,0.0967050030942454
114,1.28,0.113475585405413,0.109900125781791,0.106895706265468,0.101359985127087
115,1.3,0.122600032271943,0.117860658634337,0.113618015201521,0.106111111788297
116,1.32,0.131265096106,0.125278045342143,0.119942222616682,0.11091699034478
117,1.34,0.139048404666565,0.132108351983514,0.126022929514592,0.11566751765589
118,1.36,0.146222626869714,0.138613471266998,0.13179937409854,0.119953711181595
