id,period,psa_1,psa_2,psa_3,psa_5
1,0.01,Inf,Inf,Inf,Inf
2,0.02,16.0486820582219,16.0461861835235,16.0447282495214,16.0431424507807
3,0.03,16.0546501924897,16.04745149195,16.0433119910576,16.0402617598667
4,0.04,16.0430743841717,16.042869579674,16.0427748336891,16.0424798958379
5,0.05,16.04400509867,16.0439956984992,16.043754240731,16.0433995259204
6,0.06,16.0459975437474,16.0461535456381,16.04634208108,16.0465137161965
7,0.07,16.0547356771217,16.0532115927186,16.0526308328568,16.0522384053474
8,0.08,16.0620484718742,16.064415673989,16.0655124839822,16.0663226320895
9,0.09,16.0910384922216,16.0900161611535,16.0901396026432,16.0898684310349
10,0.1,16.1640216832096,16.152489377117,16.1448963676781,16.1338167721241
11,0.11,16.1526008726257,16.1436771128984,16.1403235378457,16.1373135731545
12,0.12,16.2477533983662,16.22582576795,16.2071433135799,16.1794069236838
13,0.13,16.2374081605225,16.2114893281733,16.1938767126225,16.1698439929636
14,0.14,16.1703380082413,16.1478923017076,16.1388578388798,16.1316970866691
15,0.15,16.144451213294,16.1315252618288,16.1271060141755,16.1237353588796
16,0.16,16.1973866321345,16.1844656991769,16.1723029896481,16.1536358336247
17,0.17,16.1894937410045,16.1964759500418,16.1932030233786,16.1873869634381
18,0.18,16.2886759426949,16.265687812277,16.2565119922392,16.2553242255148
19,0.19,16.3836720222171,16.3781715462114,16.3688092560179,16.3488157193481
20,0.2,16.4279860792052,16.4270196978919,16.4262090654616,16.422819621276
21,0.21,16.5026251107105,16.5106648652216,16.5122048011309,16.512916916908
22,0.22,16.7143800291993,16.7048920485612,16.6861426547991,16.6606590408611
23,0.23,17.0278926779686,16.9707299281591,16.9209736971283,16.831387065045
24,0.24,17.2736728239159,17.1931243844288,17.1206299379948,16.9914880428112
25,0.25,17.5281040746763,17.3907486321002,17.277795473827,17.0977688974212
26,0.26,17.6230192264619,17.4486235985401,17.3102977029577,17.1059547283303
27,0.27,17.4487891634435,17.2984735086932,17.1728680281003,16.9896739970163
28,0.28,17.0606325623796,16.9353223442968,16.8463101293319,16.7608325508345
29,0.29,16.4641336615794,16.3935411859227,16.4155830548838,16.5135449925885
30,0.3,16.2502977541057,16.2402687563614,16.3108159245786,16.4765849109251
31,0.31,16.8616737002815,16.7687562243394,16.7233967275953,16.707121856558
32,0.32,17.2640538635406,17.1575655814857,17.0715677254652,16.962516036229
33,0.33,17.5283366571605,17.3994753514672,17.2955427210009,17.1487563438565
34,0.34,17.6228874032149,17.5123252507357,17.4128009773612,17.2573526071227
35,0.35,17.6665805432987,17.5428572829991,17.4465986586904,17.3008853215324
36,0.36,17.5164783925395,17.4545645990029,17.3962038011011,17.2945791154866
37,0.37,17.3732617205664,17.3436280803114,17.3152140803441,17.2583934068427
38,0.38,17.2369849144592,17.2548936107477,17.2578274724994,17.2386137249596
39,0.39,17.2434137587136,17.2577858753044,17.259798943963,17.2433841388379
40,0.4,17.3551136603357,17.3251274944368,17.3042073459627,17.2679944863892
41,0.41,17.374153645844,17.360864088941,17.3403948513066,17.2951507664508
42,0.42,17.4543246969346,17.4120889268911,17.3773069011658,17.3210844902523
43,0.43,17.4826678199211,17.441618007459,17.405574616443,17.3422515275749
44,0.44,17.4814908408293,17.4540754983452,17.4187308180356,17.3496624715408
45,0.45,17.5618322429853,17.4877804862269,17.4287458326247,17.3425661292755
46,0.46,18.3391074938137,17.4614135775396,17.3932188194139,17.3097966540315
47,0.47,18.8751546458367,17.7653159245365,17.2882289163109,17.2414395871671
48,0.48,18.9155007248714,17.6900214914904,17.1411056208515,17.1564610954507
49,0.49,18.2148300161806,17.068094013951,16.9963107534602,17.0808672984022
50,0.5,16.8262014652586,16.8052935582147,16.8982894285548,17.03742267866
51,0.51,16.672845095224,16.7996113620277,16.9006761920246,17.0501595153492
52,0.52,16.8796816708421,16.9357277234902,16.9994289092159,17.1188745466972
53,0.53,17.0671390434936,17.0882305892182,17.1300708973182,17.223354905238
54,0.54,17.1510529279345,17.2076560742292,17.2576254508167,17.3483692834333
55,0.55,17.2620402192067,17.352422441201,17.4157211809185,17.5032696403264
56,0.56,17.5431166884772,17.5972910068388,17.6386921902954,17.6905488219631
57,0.57,17.9494200820474,17.9291324199247,17.9206538090693,17.910938493428
58,0.58,18.352505079921,18.2728576491518,18.2207031392894,18.1479696544164
59,0.59,18.6925465031774,18.5889933420647,18.5054076060804,18.3894488787909
60,0.6,18.9718892644812,18.8605617300648,18.7717665987384,18.6229603337696
61,0.61,19.2196681407806,19.1157846100233,19.0135650196868,18.8440262731549
62,0.62,19.4716620102503,19.3536391217619,19.2518418834889,19.0622361307366
63,0.63,19.713357300604,19.5931838675842,19.4759829384317,19.2715612331426
64,0.64,19.9471634006477,19.8155750260821,19.699703974362,19.4761150316844
65,0.65,20.1648459113402,20.0408718907564,19.9143688431512,19.6797286674765
66,0.66,20.3929633450552,20.2619548276616,20.1364774690881,19.8791276996015
67,0.67,20.6417604953518,20.5075879171446,20.3629375007509,20.0842384504803
68,0.68,20.9344879307213,20.7640190303989,20.6029224378187,20.284736734093
69,0.69,21.2426224323452,21.0402979839579,20.8419643392712,20.4874896892925
70,0.7,21.5536079307537,21.3055619449706,21.0820204841035,20.6803677537335
71,0.71,21.8350704271081,21.5496765435865,21.300014618017,20.8600885718474
72,0.72,22.0678603388867,21.7647998905446,21.4911442320799,21.0283827790229
73,0.73,22.2489574481102,21.940681698515,21.6610649940274,21.1744637665154
74,0.74,22.385835597977,22.0813370504195,21.801782334966,21.3034120821548
75,0.75,22.4988024699513,22.1944956677606,21.9175860949628,21.419497461369
76,0.76,22.5960364104371,22.2979793235299,22.0176582546353,21.5167481938935
77,0.77,22.681914064472,22.3858272392956,22.1072555981834,21.6007172194538
78,0.78,22.756397120178,22.4585277492194,22.180193675013,21.6763764584258
79,0.79,22.8236711061834,22.5188945798185,22.236769339993,21.7355402749792
80,0.8,22.8690825261357,22.5648002253131,22.2854207281085,21.7847714155936
81,0.81,22.8847679416816,22.5866951881074,22.3137845162593,21.8247293154037
82,0.82,22.8719402089527,22.587496524939,22.3247467254563,21.8492104556124
83,0.83,22.8422624830793,22.5778493406202,22.3300192877253,21.8735848345904
84,0.84,22.7931489139002,22.5522722506146,22.3213673123937,21.8867404361719
85,0.85,22.7471539601736,22.5312883672799,22.317150318128,21.9012291681614
86,0.86,22.7085290419152,22.511686512199,22.311016118172,21.9122581444581
87,0.87,22.6960028297452,22.511066523442,22.3183529348536,21.9284022863062
88,0.88,22.7032583800958,22.5197197369766,22.3281430122854,21.9429878975075
89,0.89,22.7405855588264,22.5508161001462,22.3557602708118,21.965290720336
90,0.9,22.8690564294591,22.5885051847529,22.3833416049124,21.9821576968284
91,0.91,22.9862083548014,22.6331157311991,22.4178261741632,22.007003970179
92,0.92,23.1535786992787,22.6757601355301,22.4475013529028,22.022832417422
93,0.93,23.349507801065,22.7091747380665,22.4722625177865,22.0394241858038
94,0.94,23.2232974457617,22.7308359193651,22.4869619279167,22.0469745717405
95,0.95,23.0036373802246,22.7349223630682,22.4896598602531,22.0494921541398
96,0.96,22.9884636572809,22.723823760259,22.4815599398074,22.0454826291956
97,0.97,22.9512274347304,22.6956268776878,22.4598867668497,22.032516296688
98,0.98,22.8979283760635,22.6579578444151,22.4331082527485,22.0189449769185
99,0.99,22.8323456941035,22.6076085429971,22.3942387364079,21.9962151368485
100,1,22.7666395829437,22.5606149336009,22.3597325593475,21.9753698065721
101,1.02,22.6427843418277,22.4642373316015,22.2832797651603,21.9249352147229
102,1.04,22.977845469669,22.3976906416059,22.2271557890776,21.8841984640868
103,1.06,24.3584052149379,22.8544961509862,22.1875451946456,21.8450181212032
104,1.08,25.6706237354506,24.088400286373,22.6779957734985,21.8057641731357
105,1.1,26.8891941764204,25.2257745218041,23.7419405092771,21.7665001485944
106,1.12,27.9810445927164,26.2457376577275,24.6859817070758,22.04180569607
107,1.14,28.9259146152826,27.1278772079827,25.5125354736753,22.7653937489137
108,1.16,30.0760330869243,27.8689860803431,26.2211480237231,23.397580068906
109,1.18,31.9619492720373,29.219018194379,26.9103142279871,23.9332918322148
110,1.2,33.5671580715719,30.7035576831507,28.2724769628929,24.4267778273618
111,1.22,34.8596929064527,31.9038412057351,29.3629542156227,25.3061930953445
112,1.24,37.2379556424784,33.5464069656712,30.4396269557106,25.9581350043012
113,1.26,39.2319069259345,35.3473387687102,32.0488375609648,26.8598811657746
114,1.28,40.7698921732538,36.7278718750456,33.2901408515008,27.8351880478782
115,1.3,42.9886400593718,37.7070901938116,34.1698762017595,28.5312557470796
116,1.32,44.7700191472932,38.30814080272,34.6945217657536,28.9530140620965
117,1.34,45.7677567965917,38.5258693884684,34.8924646354613,29.1032840692027
118,1.36,45.9254278741287,38.3688168935695,34.7502066381379,28.9929841498155
119,1.38,45.2381715413017,37.8651114256451,34.3083947057919,28.6436601568512
120,1.4,43.7501384662642,37.6686380176924,33.5615978280459,28.0657435230613
121,1.42,43.3935550579892,37.5293470361872,32.7255499311132,27.2776301219296
122,1.44,42.663058720233,37.0078601117788,32.3705281745954,26.3021615087467
123,1.46,41.5378811195978,36.1459238355122,31.7210474013243,26.1817692037151
124,1.48,40.085387183815,34.9965397793276,30.819715633256,26.0555178930738
125,1.5,38.3807407378675,33.6118794371888,29.7103977276269,25.8947633035494
126,1.52,36.4606045415213,32.037638871818,28.6061519862884,25.7023333963038
127,1.54,34.3630641320705,30.3084915369379,28.3763471807864,25.4807202302376
128,1.56,32.1193292929741,29.7598373710078,28.1242241304505,25.2356953795928
129,1.58,31.2683778502257,29.4829075324984,27.8482417251039,24.9680813042049
130,1.6,30.9871534266741,29.1948438349947,27.5515100396785,24.6756699745639
131,1.62,30.6802767536076,28.8807706790013,27.2362858186509,24.3588202788713
132,1.64,30.3577835686362,28.5444302206863,26.8934131289579,24.0255483287491
133,1.66,30.0015598860107,28.183765250939,26.5334233677314,23.6702038804168
134,1.68,29.6223402149627,27.7990997679953,26.1461373403262,23.295786833151
135,1.7,29.2137270784487,27.3872919894529,25.7441773036322,22.907248971186
136,1.72,28.7768963211782,26.9599521223465,25.3205351994546,22.503732839101
137,1.74,28.3174058372196,26.5121023721088,24.8814473349703,22.089053999768
138,1.76,27.8428367025933,26.049309767786,24.4344798760174,21.9135346053708
139,1.78,27.3548091826647,25.5772365174671,23.9795131391867,21.9757755561601
140,1.8,26.8598517196645,25.1015741791371,23.521798985654,22.0335995747716
141,1.82,26.3648310790335,24.6282376537348,23.0665543623767,22.0895342065939
142,1.84,25.8780371776966,24.1638248574419,22.6194042862925,22.1406519701923
143,1.86,25.4124970933559,23.7158208376848,22.5165825869802,22.1916423705241
144,1.88,25.2878242768343,23.2942098461414,22.5647827932687,22.2426204779042
145,1.9,27.3468737702461,25.0527902342019,23.2119110695548,22.2924611983645
146,1.92,29.2493161779797,26.7064003911717,24.6295112040624,22.3461334271907
147,1.94,30.9961435810559,28.2307222003396,25.9448192324591,22.4376462709018
148,1.96,32.5911221754985,29.6268644318255,27.1565753351908,23.3333322921734
149,1.98,34.0402025747928,30.8994828982335,28.2646864582021,24.1627580379952
150,2,35.3505047882334,32.054190110622,29.2739836417367,24.9262954432718
151,2.05,38.0796027152447,34.4603522905824,31.3901760311035,26.5514735409337
152,2.1,40.0814947776709,36.2247081626063,32.9460295319851,27.760253365815
153,2.15,41.3555169542315,37.3396878733688,33.9253668391805,28.5274737616375
154,2.2,42.4953255866591,37.7537335330336,34.281865292919,28.8087405738112
155,2.25,46.6465166059656,37.8611493011149,33.96676339462,28.56383603116
156,2.3,50.7453845138832,41.069770098958,34.0606294210498,27.7793720682511
157,2.35,50.422824031035,41.1303115004302,34.3504701828702,26.4739351095079
158,2.4,46.2949833973854,38.1625073204961,32.2445640383742,24.7074206778507
159,2.45,39.4411918605651,33.0500218874423,28.451894231833,24.4854301368011
160,2.5,31.3053637262419,28.1633069108025,25.613794502953,24.5934568725572
161,2.55,27.2094955300181,25.9094900616563,25.4793778926488,24.6678923648171
162,2.6,26.4303902101847,25.9764032257696,25.5397579719487,24.7128276072325
163,2.65,26.4621590380339,26.0051597395068,25.5646311459057,24.7281237992501
164,2.7,26.4616536698675,26.0048767441458,25.5634407693368,24.722604561032
165,2.75,26.4340810023062,25.9794274647211,25.5387105793173,24.6961153079985
166,2.8,26.7724374950414,25.9368348591205,25.4975707775947,24.6548240182543
167,2.85,27.2149866180607,26.0451220506417,25.4442749440833,24.6023516096083
168,2.9,27.665262187052,26.498148633541,25.3958271088,24.5398242286783
169,2.95,28.1250953170579,26.9600343006539,25.858710428309,24.4739947031529
170,3,28.5940003759502,27.4298595094975,26.3278753928632,24.4027210643061
171,3.1,30.7289086031344,28.3806143864696,27.2703562436545,25.2265196572173
172,3.2,35.5455776290138,31.3954492547802,28.6263526240072,26.1094747659043
173,3.3,41.1568801788549,35.1660779789593,30.5541317661888,26.9098130641404
174,3.4,42.4691678724189,36.0178998793433,31.067177155404,27.6138497752276
175,3.5,40.4284255299489,33.6916168466253,30.4776802160442,28.2242904795243
176,3.6,37.1578277618686,32.9369505516958,31.0597622483832,28.7472292508481
177,3.7,36.0416083574549,32.8449373786725,31.5577839412651,29.1900717897781
178,3.8,35.4751795833246,33.2910131427259,31.9761614767815,29.559469552534
179,3.9,36.5787923980575,34.2721393697526,32.3229119438447,29.8661577792483
180,4,37.6834929820584,35.2865882719348,33.0810509925163,30.1367638568308
181,4.1,38.4856649851396,36.0213670230574,33.7521260782008,30.4020305618243
182,4.2,39.0362366938922,36.5227532273868,34.2088383065411,30.6617828469568
183,4.3,39.3816854806725,36.8382467258794,34.4951564095079,30.8866303372089
184,4.4,41.354619768857,37.0078726233815,34.650683414221,31.0525073285125
185,4.5,40.6501489113983,37.0646304020708,34.704963555484,31.1383800668787
186,4.6,39.579686229633,37.0258916731608,34.6741483102192,31.1263568321287
187,4.7,39.4453608629,36.9102891078195,34.5756183334257,31.0041812506511
188,4.8,39.2549067682445,36.7473356407529,34.4376202087738,30.774873776088
189,4.9,39.0407460099685,36.566973199868,34.2882915403056,30.4469075488852
190,5,38.8144593332334,36.3801415605003,34.1375905565668,30.1611351906341
