id,period,psa_1,psa_2,psa_3,psa_5
1,0.01,0.217337854850838,0.216829815114641,0.216674806857467,0.216373226617234
2,0.02,0.215068619198332,0.215090137498668,0.215089885169884,0.215095614637943
3,0.03,0.216945021459165,0.217113982954416,0.217220126570095,0.217358610549833
4,0.04,0.244957761970158,0.236885181837056,0.232838119838078,0.229082243745884
5,0.05,0.291788283811389,0.26524599326819,0.255344490704111,0.248057891496268
6,0.06,0.272133513521684,0.264372670980768,0.262604471457052,0.258438149625173
7,0.07,0.329269428514543,0.300813067831071,0.292859022570698,0.284215521945801
8,0.08,0.372709362907286,0.379239803811505,0.371467032342207,0.349609411028999
9,0.09,0.535590175849531,0.432608529178546,0.392879341682082,0.355733170388888
10,0.1,0.489793908743854,0.420887770569342,0.369348502939235,0.330040034925216
11,0.11,0.614046050767435,0.478770109014312,0.388004771154681,0.304585061781983
12,0.12,0.700083721512743,0.508750908316577,0.405102966018882,0.30175704786421
13,0.13,0.530159385482649,0.413426698881337,0.361342320016767,0.285648986093687
14,0.14,0.534791764705713,0.402621739039305,0.327370292910509,0.289003578749668
15,0.15,0.513830140803046,0.367333253910404,0.367843268723128,0.352974396705971
16,0.16,0.636853950388456,0.4632247874669,0.381344024846563,0.370846233863522
17,0.17,0.724851255901428,0.56036446172759,0.481114146159613,0.407751604273418
18,0.18,0.872797538917424,0.63979430323186,0.538852888646197,0.455852871106581
19,0.19,0.601355861669265,0.534343029902139,0.489252124329398,0.410531045049407
20,0.2,0.588524069566331,0.559833066098359,0.508007214499431,0.422960510957756
21,0.21,0.85169532716587,0.622855876669157,0.51359821059634,0.427991624943348
22,0.22,0.631909242545701,0.507451885675434,0.473803331045087,0.414266747597141
23,0.23,0.76703158789842,0.640783677544286,0.550308134225419,0.447241567016936
24,0.24,0.813541129871216,0.646866525483768,0.546906612960302,0.437874305774621
25,0.25,0.617116805788886,0.531933210195227,0.461413194018805,0.381470745449757
26,0.26,0.822535057877087,0.657433118645313,0.563522716185045,0.439826336452249
27,0.27,0.83944795713509,0.655893094927472,0.548453451880507,0.424184346594637
28,0.28,0.55636401373863,0.529433937477017,0.478385451099957,0.39098030489239
29,0.29,0.574062506597511,0.453030027128609,0.395542409314777,0.338253151599492
30,0.3,0.434274701061908,0.359253796106018,0.335996627781483,0.297606946160245
31,0.31,0.407055465374931,0.3457355711123,0.321609180553966,0.296895402065878
32,0.32,0.369711039659711,0.373797230218086,0.353350702244731,0.313325255523373
33,0.33,0.563604896554162,0.421905804494311,0.357859045961494,0.311094094775483
34,0.34,0.444640582068696,0.386895663389962,0.359167139186301,0.311865218014436
35,0.35,0.51863849167303,0.416319801756426,0.356627532645144,0.301788173501008
36,0.36,0.474316316444136,0.430201008786415,0.397645832897245,0.357134456427889
37,0.37,0.596919530334294,0.53670841611121,0.486860724870198,0.413650023247099
38,0.38,0.751837833755611,0.629232949352103,0.55274113580871,0.453438816622743
39,0.39,0.726456405062076,0.62273858616376,0.560401296304276,0.467164195155551
40,0.4,0.671336343702398,0.589341939326546,0.534033893753355,0.459626801841473
41,0.41,0.528485588872131,0.495614583626384,0.475013323802473,0.441362089071249
42,0.42,0.48303642503213,0.393676407901747,0.429057882388701,0.435659258632626
43,0.43,0.577008977005076,0.523426646432642,0.501749991434334,0.465024263147684
44,0.44,0.844296690469726,0.689929750881617,0.603049961638764,0.506713776039917
45,0.45,0.752236706278976,0.685138543614051,0.624125869342938,0.529525946848654
46,0.46,0.701261433583117,0.666693037459831,0.622605734272127,0.537127349538327
47,0.47,0.766991772011526,0.693480723882713,0.632401712111783,0.537371967968568
48,0.48,0.798917700676121,0.693759568888411,0.622326172425442,0.525991509951815
49,0.49,0.673638178280686,0.616823220016664,0.573248520218499,0.501978916888521
50,0.5,0.516663973908983,0.532956901131601,0.522698413715389,0.476495902869794
51,0.51,0.555634320421903,0.535258859779348,0.511143448275404,0.458534385550463
52,0.52,0.630697912664512,0.56017697925868,0.511840075520726,0.443138830655173
53,0.53,0.598686686147333,0.538155404162209,0.491239064680975,0.422187250914637
54,0.54,0.534623443119303,0.492208230658483,0.454603021732601,0.394902182778536
55,0.55,0.48470945268836,0.444947423206189,0.414129708855738,0.364816504889442
56,0.56,0.412729796182487,0.394262710919989,0.374473227493797,0.345433316106489
57,0.57,0.367098332892208,0.361372694422669,0.345414581713022,0.328064903576627
58,0.58,0.396888213242474,0.354702758749274,0.336942502493562,0.312344612025145
59,0.59,0.439720383375455,0.35461108825158,0.323721400812731,0.294054723272954
60,0.6,0.368520826147041,0.308202405617325,0.285911097379248,0.270704820340806
61,0.61,0.28848444932552,0.224337946075961,0.232527101464599,0.247648560611759
62,0.62,0.304276354480247,0.238369270645462,0.214614223623521,0.235140849055576
63,0.63,0.352912766817513,0.258719729347128,0.239719786070045,0.237442220769724
64,0.64,0.392919625013923,0.308250760977858,0.266389833129217,0.247816455136208
65,0.65,0.3980301876568,0.322323557514264,0.289306795513589,0.256496747046521
66,0.66,0.374384869020884,0.326567941155825,0.295271102868468,0.258433046956474
67,0.67,0.337642692794581,0.3075906066616,0.284953238350739,0.25361350459764
68,0.68,0.291756569370136,0.280681458808133,0.267997530167601,0.244728953207643
69,0.69,0.263960586625621,0.260470299480328,0.252509666638395,0.234585116504874
70,0.7,0.258849507884994,0.249741737792085,0.240637100935426,0.2243442523121
71,0.71,0.256315599298068,0.240322190774709,0.229385467035527,0.214040416346463
72,0.72,0.239135508821586,0.224600215358026,0.215583805441789,0.203533020211746
73,0.73,0.20723758678591,0.2032015819548,0.199997970302685,0.1933083675412
74,0.74,0.176207785355456,0.184105754177079,0.186525489099969,0.18430510080418
75,0.75,0.166382720381532,0.175801770268508,0.178838140400929,0.177245060673629
76,0.76,0.178737895937863,0.17798981889244,0.176356166395183,0.171751740470687
77,0.77,0.193565403206215,0.181902249391593,0.174949894224049,0.166857049263667
78,0.78,0.195460399690845,0.179412661433762,0.170456205775217,0.16147865676458
79,0.79,0.180499001032408,0.168010212703867,0.161584132740395,0.155341313652201
80,0.8,0.153518165154444,0.150734238678677,0.15020566744084,0.149131218426405
81,0.81,0.132489681707411,0.1344081331461,0.140149770022818,0.143889038498284
82,0.82,0.133861839088989,0.127032530919345,0.135266451758988,0.140570287645727
83,0.83,0.138937715238858,0.131615574543468,0.13685660328724,0.13938770177792
84,0.84,0.148742551597212,0.143659448269158,0.14282853723205,0.139725622081693
85,0.85,0.166917014008388,0.156486718248395,0.149741433276587,0.140505267905076
86,0.86,0.208136276569769,0.169044694461011,0.154943725086403,0.140711998087348
87,0.87,0.221992561638724,0.178141846884262,0.157195760638371,0.139649471809795
88,0.88,0.20866336582703,0.174126131732592,0.156597407143835,0.137134018703471
89,0.89,0.200666893501084,0.168276770309085,0.153769600032922,0.135104511794932
90,0.9,0.194706197321119,0.165246434144581,0.156118645305087,0.140545112854842
91,0.91,0.197102646618762,0.171214138859687,0.161893419206581,0.145883768725833
92,0.92,0.209591139211913,0.179009752899012,0.169472191514798,0.154346785922813
93,0.93,0.220346935171873,0.191960970459179,0.180579448586232,0.163088257750911
94,0.94,0.221531453734539,0.205080240187233,0.191629062180798,0.171602390892382
95,0.95,0.26216910882734,0.21771152653564,0.20225009849332,0.179619990575999
96,0.96,0.29031016134578,0.229069710537864,0.211806071024601,0.186872818454467
97,0.97,0.298302291058115,0.238176853324342,0.219685250941773,0.193174762422778
98,0.98,0.282250065137532,0.244345088424846,0.225455588340001,0.198334782059098
99,0.99,0.271071674715108,0.247296053285264,0.228981374376071,0.202395438957287
100,1,0.268561273455572,0.247149242106114,0.230432806414913,0.205453931780499
101,1.02,0.253671990128144,0.240491010598967,0.229185310200986,0.209745537806403
102,1.04,0.235581519590532,0.232538744931767,0.227366275391721,0.213870179869819
103,1.06,0.231097489417972,0.233275257673005,0.231002714751454,0.220057243253131
104,1.08,0.251340802636586,0.248530403974173,0.243368675118221,0.229381270109726
105,1.1,0.299759847496798,0.273997873834053,0.262229824206024,0.241043803041133
106,1.12,0.379234700424384,0.300735790392562,0.282083644947923,0.252888513032205
107,1.14,0.376076922651082,0.321421261516709,0.29791673691717,0.262635215922408
108,1.16,0.364119816862245,0.332153226942792,0.306735701843732,0.268650666922583
109,1.18,0.36193938044702,0.331918303553433,0.307519172835028,0.270162168445563
110,1.2,0.347277639426163,0.322348131330964,0.30130004518344,0.267539461996309
111,1.22,0.343573938587032,0.314563298142481,0.290816395802683,0.262026252541334
112,1.24,0.335286196887596,0.311738383126682,0.290341400771598,0.255137460558926
113,1.26,0.346265330238284,0.307724266921531,0.289173237149045,0.255813788593928
114,1.28,0.337360802790596,0.304653323617049,0.287797237516721,0.256640237155653
115,1.3,0.319820937801464,0.303069300416107,0.286878474280547,0.256923058309175
116,1.32,0.319627411204496,0.302616013778871,0.286519609618431,0.257075351472586
117,1.34,0.319731849970598,0.30245012261957,0.286299982046494,0.257020704644762
118,1.36,0.319389002814936,0.302097761328446,0.285933575311695,0.256694782655949
119,1.38,0.318838887649376,0.30164469733501,0.285461974325501,0.256159041579382
120,1.4,0.31901164979433,0.301695894275939,0.285336176351696,0.255774595804878
121,1.42,0.320500989136949,0.30257741782558,0.28575625638305,0.255704773837601
122,1.44,0.329626152300345,0.304167918308166,0.286620370557083,0.255871572441549
123,1.46,0.378438939522727,0.308936889934166,0.287730927066755,0.256246850172581
124,1.48,0.41315189597981,0.330983946224098,0.288975125167661,0.25693573141685
125,1.5,0.429506706594769,0.338635124393698,0.289815473781396,0.257532046392674
126,1.52,0.42433832411777,0.329910762183738,0.289126929338161,0.257187675847626
127,1.54,0.398807840517348,0.315737345003814,0.28873613836473,0.255307838898943
128,1.56,0.382277015228427,0.316012905219352,0.290138947380741,0.251793981686633
129,1.58,0.362691662713243,0.312668266712978,0.288542495321205,0.250314114457297
130,1.6,0.333290259302816,0.306144343909777,0.284612214405423,0.249778087857773
131,1.62,0.318685688942683,0.297489388648887,0.279196583250036,0.248459813472869
132,1.64,0.303905997785556,0.287783281120179,0.273132247978591,0.246845323583659
133,1.66,0.289208714537199,0.278319860620387,0.267322234641582,0.245377275143681
134,1.68,0.277257725431033,0.270565321233286,0.262754089750997,0.244512034017208
135,1.7,0.269707832072134,0.265877902232819,0.260325997424358,0.244667470612478
136,1.72,0.26776983520304,0.265194946389249,0.260623118714085,0.246111109363752
137,1.74,0.272051670120764,0.268804637025185,0.263826463658244,0.248913006929977
138,1.76,0.281903378302412,0.276276940800175,0.26966895487375,0.252875559909794
139,1.78,0.295835857921989,0.286650777631178,0.277516833092316,0.257690801047935
140,1.8,0.312000364562757,0.298673343034936,0.286504584841974,0.262939372404285
141,1.82,0.328486379045488,0.311060841266206,0.295725715033285,0.268177841201351
142,1.84,0.343570113299664,0.322618152407865,0.304347071735584,0.273044452664578
143,1.86,0.356542011476027,0.332520151595872,0.311763894567762,0.2772286766929
144,1.88,0.366731411922572,0.340250962375708,0.317607342786319,0.280505423506009
145,1.9,0.373646146277019,0.345553445121756,0.321603495831963,0.282666257558232
146,1.92,0.377136152346599,0.348214668575567,0.323580941293708,0.283609084580303
147,1.94,0.377270144023748,0.348302530013765,0.32355624239618,0.283330055398897
148,1.96,0.374582030425486,0.34617878794458,0.321823714568645,0.282010087771314
149,1.98,0.369703868501886,0.342394023322202,0.318801676511003,0.279945499627297
150,2,0.36285654635538,0.337099694696864,0.314644604405531,0.277211326426161
151,2.05,0.345817468785522,0.31866680188107,0.300108116221456,0.267736111751618
152,2.1,0.335496173850032,0.297542198442729,0.283049981009224,0.256104560567935
153,2.15,0.319460064621076,0.279387751366526,0.267804527828661,0.244855587214601
154,2.2,0.303451671538391,0.266951835159871,0.256598338184915,0.235521572037085
155,2.25,0.290858780566528,0.260316326871477,0.249630147816972,0.228410484462959
156,2.3,0.289180920785043,0.257726520278351,0.245792538275044,0.223221847616903
157,2.35,0.284240469305373,0.256509436858025,0.243101436533956,0.218869770602419
158,2.4,0.278175890657558,0.25402794655254,0.239429047691342,0.21386478112637
159,2.45,0.288622850563051,0.248889741164107,0.233690605647334,0.207558991178535
160,2.5,0.290289678314988,0.240651067661972,0.225481222475412,0.199644936130342
161,2.55,0.287806250303788,0.229938549898948,0.21532818667684,0.190474837790715
162,2.6,0.253320184326382,0.21720493523534,0.203624847680035,0.180436032532477
163,2.65,0.218542043405772,0.203477804106778,0.191059036555192,0.169773067639585
164,2.7,0.203804751143178,0.189449101018288,0.178411639425492,0.160796474109661
165,2.75,0.188631301638845,0.175544899753713,0.165901630405816,0.152146350978856
166,2.8,0.173928402057946,0.162236295504046,0.153870077611668,0.143517768140416
167,2.85,0.160004580912768,0.15038700556199,0.143482585622563,0.135294565812457
168,2.9,0.14693503337046,0.139885576477376,0.134716501977667,0.12769209239437
169,2.95,0.136381546681192,0.130292409673978,0.126743676607421,0.120666288667291
170,3,0.127925145692271,0.122240190002852,0.119553231060372,0.114230085646659
171,3.1,0.114445105876747,0.109448213629762,0.107271077560911,0.102960295628658
172,3.2,0.103523572511387,0.099023665958475,0.097107188378621,0.0934152661071665
173,3.3,0.0939876141494278,0.0899635302414435,0.0882844496669199,0.0850973888458981
174,3.4,0.0904585676909773,0.0817794773597898,0.0803463627742962,0.0776665558308588
175,3.5,0.0934573813929026,0.0794577680649059,0.0731445297178333,0.0709815338407029
176,3.6,0.0955879276485158,0.0830426236080677,0.0752213287433996,0.0650242521693118
177,3.7,0.0930957535320638,0.0846323151521529,0.0771380655645214,0.0646188436594022
178,3.8,0.0910703248250819,0.0831888899569178,0.0761311923621776,0.0641572077960587
179,3.9,0.0871945926054191,0.0798432139943469,0.0732257037877479,0.062727852168667
180,4,0.0915463721683956,0.0791219752102953,0.0707345995385338,0.0626770544815726
181,4.1,0.0939104635842171,0.081594824277782,0.0713874292197762,0.0615527615989359
182,4.2,0.0945823831200067,0.0825458008025682,0.0725378880292252,0.0595868132884624
183,4.3,0.0961642426810574,0.0830252877371502,0.0725372001886077,0.0575007094867855
184,4.4,0.105951993966727,0.0909400619157634,0.0790294754099861,0.0622659836327892
185,4.5,0.108602443522345,0.0938157842450451,0.0819171580895297,0.0644097757380685
186,4.6,0.106072228764902,0.0922551134986061,0.0810476215486784,0.0643347789235885
187,4.7,0.0997626257897568,0.0874389349967703,0.0773963711695029,0.0622771675127159
188,4.8,0.0936938243678098,0.0810716426500441,0.0723652122767295,0.0591601505106281
189,4.9,0.0848477683480003,0.0742644759632106,0.0667408406079312,0.0559137329666294
190,5,0.0744759533156234,0.066431488685433,0.0601822114962305,0.0520840277397057
