id,period,psa_1,psa_2,psa_3,psa_5
1,0.01,Inf,Inf,Inf,Inf
2,0.02,0.75661850951591,0.745290889269705,0.738927076976745,0.732084572122377
3,0.03,0.749044170124577,0.733479265312726,0.729605810335773,0.72793574063287
4,0.04,0.967314071781962,0.846650255298135,0.792119713335786,0.718241512958501
5,0.05,1.25261849655735,1.07303536723436,0.932085059946967,0.825182969445791
6,0.06,1.37193099257165,1.23056053372533,1.12465760779379,0.951615179363516
7,0.07,0.975423444556396,0.906693529920245,0.86536925106223,0.834827596158955
8,0.08,1.65940678135896,1.56883036077888,1.46335078939197,1.28386039120325
9,0.09,1.9597157467088,1.69722201362586,1.48415876234579,1.33054538808786
10,0.1,1.65968929788996,1.42515528371991,1.31549881973272,1.18366272944625
11,0.11,3.14340886023031,2.53122151070048,2.16288115277003,1.72991423702381
12,0.12,1.88014535493465,1.5653388022393,1.45791364275437,1.38093161758138
13,0.13,1.71758189547058,1.68794892705801,1.6767963193731,1.57353742579305
14,0.14,2.13648617408582,2.13274930415441,2.09350579738355,1.86047852400185
15,0.15,2.94848692912894,2.51828843622124,2.25258826011654,1.85684045178996
16,0.16,2.04409842024163,1.67856624917133,1.49199429571841,1.33379314460221
17,0.17,2.25891656695105,1.64191444985654,1.40392030032076,1.24601248338342
18,0.18,1.67904023004775,1.43747418292169,1.37237241548948,1.26062121593368
19,0.19,2.83017467958084,2.29259906490307,1.95800712637023,1.53231501522314
20,0.2,2.12538216334707,2.10762365565903,1.97549891063961,1.68598577878239
21,0.21,2.15128557222462,2.0153652830488,1.86419970324161,1.60728918847887
22,0.22,3.04192494149671,2.28367062775789,1.9255231538691,1.51765990130836
23,0.23,2.03411072901254,1.70900523327546,1.51027963379455,1.25351086325229
24,0.24,2.39505694309249,1.8294862422806,1.53493314616028,1.22170119942443
25,0.25,1.93970948588182,1.63032777678363,1.46673910066857,1.36383100417458
26,0.26,2.03244671678713,1.76855728526403,1.61538715278132,1.43913310280216
